runs_so_far,wickets_fallen,balls_bowled,balls_remaining,overs_completed,current_run_rate,required_run_rate,runs_to_target,target,striker_runs,striker_balls,striker_strike_rate,striker_fours,striker_sixes,bowler_economy,bowler_wickets,bowler_dots,innings_number,over_limit,final_score,match_id,batting_team_id
95,5,63,57,10,9.05,3.58,34,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
99,5,64,56,10,9.28,3.21,30,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
99,5,65,55,10,9.14,3.27,30,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
99,5,66,54,11,9.0,3.33,30,129,18,11,163.64,0,1,11.9,1,4,2,20,129,4,5
105,5,67,53,11,9.4,2.72,24,129,18,11,163.64,0,1,11.9,1,4,2,20,129,4,5
106,5,68,52,11,9.35,2.65,23,129,28,16,175.0,3,1,11.9,1,4,2,20,129,4,5
112,5,69,51,11,9.74,2.0,17,129,28,16,175.0,3,1,11.9,1,4,2,20,129,4,5
113,5,70,50,11,9.69,1.92,16,129,28,16,175.0,3,1,11.9,1,4,2,20,129,4,5
115,5,71,49,11,9.72,1.71,14,129,28,16,175.0,3,1,11.9,1,4,2,20,129,4,5
115,5,72,48,12,9.58,1.75,14,129,18,11,163.64,0,1,11.0,0,4,2,20,129,4,5
118,5,73,47,12,9.7,1.4,11,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
120,5,74,46,12,9.73,1.17,9,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
120,5,75,45,12,9.6,1.2,9,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
120,5,76,44,12,9.47,1.23,9,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
124,5,77,43,12,9.66,0.7,5,129,28,16,175.0,3,1,11.0,0,4,2,20,129,4,5
128,5,78,42,13,9.85,0.14,1,129,18,11,163.64,0,1,11.9,1,4,2,20,129,4,5
11,0,6,114,1,11.0,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
14,0,7,113,1,12.0,0.0,0,0,9,7,128.57,1,0,10.0,1,7,1,20,204,5,4
14,0,8,112,1,10.5,0.0,0,0,9,7,128.57,1,0,10.0,1,7,1,20,204,5,4
15,0,9,111,1,10.0,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
19,0,10,110,1,11.4,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
23,0,11,109,1,12.55,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
25,0,12,108,2,12.5,0.0,0,0,9,7,128.57,1,0,10.33,1,7,1,20,204,5,4
25,0,13,107,2,11.54,0.0,0,0,9,7,128.57,1,0,10.33,1,7,1,20,204,5,4
26,1,14,106,2,11.14,0.0,0,0,17,9,188.89,2,0,10.33,1,7,1,20,204,5,4
28,1,15,105,2,11.2,0.0,0,0,17,9,188.89,2,0,10.33,1,7,1,20,204,5,4
29,1,16,104,2,10.88,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
36,1,17,103,2,12.71,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
42,1,18,102,3,14.0,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
46,1,19,101,3,14.53,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
50,1,20,100,3,15.0,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
51,1,21,99,3,14.57,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
53,1,22,98,3,14.45,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
54,1,23,97,3,14.09,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
56,1,24,96,4,14.0,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
61,1,24,96,4,15.25,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
61,1,25,95,4,14.64,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
63,1,26,94,4,14.54,0.0,0,0,17,9,188.89,2,0,10.0,1,7,1,20,204,5,4
64,2,27,93,4,14.22,0.0,0,0,6,5,120.0,0,1,10.0,1,7,1,20,204,5,4
65,2,28,92,4,13.93,0.0,0,0,6,5,120.0,0,1,10.0,1,7,1,20,204,5,4
65,2,29,91,4,13.45,0.0,0,0,6,5,120.0,0,1,10.0,1,7,1,20,204,5,4
65,2,30,90,5,13.0,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
66,2,31,89,5,12.77,0.0,0,0,6,5,120.0,0,1,14.25,2,5,1,20,204,5,4
66,2,32,88,5,12.38,0.0,0,0,6,5,120.0,0,1,14.25,2,5,1,20,204,5,4
72,3,33,87,5,13.09,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
76,3,34,86,5,13.41,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
76,3,35,85,5,13.03,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
80,3,36,84,6,13.33,0.0,0,0,101,50,202.0,11,2,14.0,0,4,1,20,204,5,4
80,3,37,83,6,12.97,0.0,0,0,101,50,202.0,11,2,14.0,0,4,1,20,204,5,4
82,3,38,82,6,12.95,0.0,0,0,101,50,202.0,11,2,14.0,0,4,1,20,204,5,4
83,3,39,81,6,12.77,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
87,3,40,80,6,13.05,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
93,3,41,79,6,13.61,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
93,3,42,78,7,13.29,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
93,3,43,77,7,12.98,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
97,3,44,76,7,13.23,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
101,3,45,75,7,13.47,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
102,3,46,74,7,13.3,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
102,3,47,73,7,13.02,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
106,3,48,72,8,13.25,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
110,3,49,71,8,13.47,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
116,3,50,70,8,13.92,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
117,3,51,69,8,13.76,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
121,3,52,68,8,13.96,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
121,3,53,67,8,13.7,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
122,3,54,66,9,13.56,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
124,3,55,65,9,13.53,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
126,3,56,64,9,13.5,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
127,3,57,63,9,13.37,0.0,0,0,55,23,239.13,7,2,10.33,1,7,1,20,204,5,4
128,3,58,62,9,13.24,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
129,3,59,61,9,13.12,0.0,0,0,55,23,239.13,7,2,10.33,1,7,1,20,204,5,4
129,3,60,60,10,12.9,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
133,3,61,59,10,13.08,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
135,3,62,58,10,13.06,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
135,3,63,57,10,12.86,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
135,3,64,56,10,12.66,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
135,3,65,55,10,12.46,0.0,0,0,101,50,202.0,11,2,10.0,1,7,1,20,204,5,4
137,3,66,54,11,12.45,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
141,3,67,53,11,12.63,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
141,3,68,52,11,12.44,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
145,3,69,51,11,12.61,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
145,3,70,50,11,12.43,0.0,0,0,55,23,239.13,7,2,14.0,0,4,1,20,204,5,4
148,3,71,49,11,12.51,0.0,0,0,101,50,202.0,11,2,14.0,0,4,1,20,204,5,4
152,3,72,48,12,12.67,0.0,0,0,55,23,239.13,7,2,11.67,1,5,1,20,204,5,4
156,3,73,47,12,12.82,0.0,0,0,55,23,239.13,7,2,11.67,1,5,1,20,204,5,4
157,3,74,46,12,12.73,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
157,3,75,45,12,12.56,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
157,3,76,44,12,12.39,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
158,3,77,43,12,12.31,0.0,0,0,55,23,239.13,7,2,11.67,1,5,1,20,204,5,4
160,3,78,42,13,12.31,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
162,3,78,42,13,12.46,0.0,0,0,101,50,202.0,11,2,13.0,0,1,1,20,204,5,4
164,3,79,41,13,12.46,0.0,0,0,55,23,239.13,7,2,13.0,0,1,1,20,204,5,4
166,3,80,40,13,12.45,0.0,0,0,55,23,239.13,7,2,13.0,0,1,1,20,204,5,4
166,3,81,39,13,12.3,0.0,0,0,55,23,239.13,7,2,13.0,0,1,1,20,204,5,4
170,3,81,39,13,12.59,0.0,0,0,101,50,202.0,11,2,13.0,0,1,1,20,204,5,4
172,3,82,38,13,12.59,0.0,0,0,101,50,202.0,11,2,13.0,0,1,1,20,204,5,4
174,3,83,37,13,12.58,0.0,0,0,101,50,202.0,11,2,13.0,0,1,1,20,204,5,4
175,3,84,36,14,12.5,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
178,3,85,35,14,12.56,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
178,3,86,34,14,12.42,0.0,0,0,55,23,239.13,7,2,14.25,2,5,1,20,204,5,4
180,4,87,33,14,12.41,0.0,0,0,7,8,87.5,1,0,14.25,2,5,1,20,204,5,4
180,4,88,32,14,12.27,0.0,0,0,7,8,87.5,1,0,14.25,2,5,1,20,204,5,4
182,4,89,31,14,12.27,0.0,0,0,101,50,202.0,11,2,14.25,2,5,1,20,204,5,4
185,4,90,30,15,12.33,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
188,4,91,29,15,12.4,0.0,0,0,7,8,87.5,1,0,10.33,1,7,1,20,204,5,4
188,4,92,28,15,12.26,0.0,0,0,7,8,87.5,1,0,10.33,1,7,1,20,204,5,4
188,4,93,27,15,12.13,0.0,0,0,7,8,87.5,1,0,10.33,1,7,1,20,204,5,4
188,4,94,26,15,12.0,0.0,0,0,7,8,87.5,1,0,10.33,1,7,1,20,204,5,4
190,4,94,26,15,12.13,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
190,4,95,25,15,12.0,0.0,0,0,101,50,202.0,11,2,10.33,1,7,1,20,204,5,4
190,4,96,24,16,11.88,0.0,0,0,7,8,87.5,1,0,11.67,1,5,1,20,204,5,4
191,4,97,23,16,11.81,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
195,4,98,22,16,11.94,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
199,4,99,21,16,12.06,0.0,0,0,101,50,202.0,11,2,11.67,1,5,1,20,204,5,4
200,4,100,20,16,12.0,0.0,0,0,7,8,87.5,1,0,11.67,1,5,1,20,204,5,4
200,4,101,19,16,11.88,0.0,0,0,7,8,87.5,1,0,11.67,1,5,1,20,204,5,4
12,0,6,114,1,12.0,10.16,193,205,10,3,333.33,0,1,10.75,3,10,2,20,186,5,2
13,0,7,113,1,11.14,10.19,192,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
13,0,8,112,1,9.75,10.29,192,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
13,0,9,111,1,8.67,10.38,192,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
14,0,10,110,1,8.4,10.42,191,205,10,3,333.33,0,1,10.75,3,10,2,20,186,5,2
20,1,11,109,1,10.91,10.18,185,205,19,10,190.0,2,1,10.75,3,10,2,20,186,5,2
22,1,12,108,2,11.0,10.17,183,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
23,1,13,107,2,10.62,10.21,182,205,19,10,190.0,2,1,13.0,0,5,2,20,186,5,2
28,1,14,106,2,12.0,10.02,177,205,19,10,190.0,2,1,13.0,0,5,2,20,186,5,2
29,1,15,105,2,11.6,10.06,176,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
34,1,16,104,2,12.75,9.87,171,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
38,1,17,103,2,13.41,9.73,167,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
39,1,18,102,3,13.0,9.76,166,205,107,52,205.77,16,2,6.0,0,3,2,20,186,5,2
39,1,19,101,3,12.32,9.86,166,205,107,52,205.77,16,2,6.0,0,3,2,20,186,5,2
40,1,20,100,3,12.0,9.9,165,205,19,10,190.0,2,1,6.0,0,3,2,20,186,5,2
40,1,21,99,3,11.43,10.0,165,205,19,10,190.0,2,1,6.0,0,3,2,20,186,5,2
40,1,22,98,3,10.91,10.1,165,205,19,10,190.0,2,1,6.0,0,3,2,20,186,5,2
41,1,23,97,3,10.7,10.14,164,205,107,52,205.77,16,2,6.0,0,3,2,20,186,5,2
45,1,24,96,4,11.25,10.0,160,205,19,10,190.0,2,1,10.75,3,10,2,20,186,5,2
45,1,25,95,4,10.8,10.11,160,205,19,10,190.0,2,1,10.75,3,10,2,20,186,5,2
46,1,26,94,4,10.62,10.15,159,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
49,1,27,93,4,10.89,10.06,156,205,19,10,190.0,2,1,10.75,3,10,2,20,186,5,2
53,1,28,92,4,11.36,9.91,152,205,19,10,190.0,2,1,10.75,3,10,2,20,186,5,2
59,2,29,91,4,12.21,9.63,146,205,30,22,136.36,1,0,10.75,3,10,2,20,186,5,2
59,2,30,90,5,11.8,9.73,146,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
63,2,31,89,5,12.19,9.57,142,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
64,2,32,88,5,12.0,9.61,141,205,30,22,136.36,1,0,9.33,1,5,2,20,186,5,2
65,2,33,87,5,11.82,9.66,140,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
69,2,34,86,5,12.18,9.49,136,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
71,2,34,86,5,12.53,9.35,134,205,30,22,136.36,1,0,9.33,1,5,2,20,186,5,2
72,2,35,85,5,12.34,9.39,133,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
74,2,36,84,6,12.33,9.36,131,205,30,22,136.36,1,0,10.75,3,10,2,20,186,5,2
77,2,37,83,6,12.49,9.25,128,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
77,2,38,82,6,12.16,9.37,128,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
79,2,39,81,6,12.15,9.33,126,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
79,2,40,80,6,11.85,9.45,126,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
79,2,41,79,6,11.56,9.57,126,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
79,2,42,78,7,11.29,9.69,126,205,30,22,136.36,1,0,9.33,1,5,2,20,186,5,2
80,2,43,77,7,11.16,9.74,125,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
81,2,44,76,7,11.05,9.79,124,205,30,22,136.36,1,0,9.33,1,5,2,20,186,5,2
81,2,45,75,7,10.8,9.92,124,205,30,22,136.36,1,0,9.33,1,5,2,20,186,5,2
81,2,46,74,7,10.57,10.05,124,205,30,22,136.36,1,0,9.33,1,5,2,20,186,5,2
84,2,47,73,7,10.72,9.95,121,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
84,2,48,72,8,10.5,10.08,121,205,30,22,136.36,1,0,13.33,0,5,2,20,186,5,2
85,2,49,71,8,10.41,10.14,120,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
89,2,50,70,8,10.68,9.94,116,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
93,2,51,69,8,10.94,9.74,112,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
97,2,52,68,8,11.19,9.53,108,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
98,2,53,67,8,11.09,9.58,107,205,30,22,136.36,1,0,13.33,0,5,2,20,186,5,2
99,2,54,66,9,11.0,9.64,106,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
99,2,55,65,9,10.8,9.78,106,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
101,2,56,64,9,10.82,9.75,104,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
102,2,57,63,9,10.74,9.81,103,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
104,2,58,62,9,10.76,9.77,101,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
106,2,59,61,9,10.78,9.74,99,205,107,52,205.77,16,2,13.0,0,5,2,20,186,5,2
108,2,60,60,10,10.8,9.7,97,205,30,22,136.36,1,0,17.0,0,0,2,20,186,5,2
109,2,61,59,10,10.72,9.76,96,205,107,52,205.77,16,2,17.0,0,0,2,20,186,5,2
113,2,62,58,10,10.94,9.52,92,205,107,52,205.77,16,2,17.0,0,0,2,20,186,5,2
117,2,63,57,10,11.14,9.26,88,205,107,52,205.77,16,2,17.0,0,0,2,20,186,5,2
118,2,64,56,10,11.06,9.32,87,205,30,22,136.36,1,0,17.0,0,0,2,20,186,5,2
119,2,65,55,10,10.98,9.38,86,205,107,52,205.77,16,2,17.0,0,0,2,20,186,5,2
125,2,66,54,11,11.36,8.89,80,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
127,2,67,53,11,11.37,8.83,78,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
131,2,68,52,11,11.56,8.54,74,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
133,2,69,51,11,11.57,8.47,72,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
135,2,70,50,11,11.57,8.4,70,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
137,2,71,49,11,11.58,8.33,68,205,30,22,136.36,1,0,13.0,0,5,2,20,186,5,2
139,2,72,48,12,11.58,8.25,66,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
143,2,73,47,12,11.75,7.91,62,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
147,2,74,46,12,11.92,7.57,58,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
147,2,75,45,12,11.76,7.73,58,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
147,2,76,44,12,11.61,7.91,58,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
147,2,77,43,12,11.45,8.09,58,205,107,52,205.77,16,2,13.33,0,5,2,20,186,5,2
151,2,78,42,13,11.62,7.71,54,205,30,22,136.36,1,0,10.75,3,10,2,20,186,5,2
151,3,79,41,13,11.47,7.9,54,205,15,9,166.67,3,0,10.75,3,10,2,20,186,5,2
152,3,80,40,13,11.4,7.95,53,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
154,3,81,39,13,11.41,7.85,51,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
157,3,81,39,13,11.63,7.38,48,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
159,3,82,38,13,11.63,7.26,46,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
159,3,83,37,13,11.49,7.46,46,205,107,52,205.77,16,2,10.75,3,10,2,20,186,5,2
165,3,84,36,14,11.79,6.67,40,205,15,9,166.67,3,0,13.33,0,5,2,20,186,5,2
165,3,85,35,14,11.65,6.86,40,205,15,9,166.67,3,0,13.33,0,5,2,20,186,5,2
169,3,86,34,14,11.79,6.35,36,205,15,9,166.67,3,0,13.33,0,5,2,20,186,5,2
169,3,87,33,14,11.66,6.55,36,205,15,9,166.67,3,0,13.33,0,5,2,20,186,5,2
173,3,88,32,14,11.8,6.0,32,205,15,9,166.67,3,0,13.33,0,5,2,20,186,5,2
177,3,89,31,14,11.93,5.42,28,205,15,9,166.67,3,0,13.33,0,5,2,20,186,5,2
178,3,90,30,15,11.87,5.4,27,205,15,9,166.67,3,0,9.33,1,5,2,20,186,5,2
178,3,91,29,15,11.74,5.59,27,205,15,9,166.67,3,0,9.33,1,5,2,20,186,5,2
179,3,92,28,15,11.67,5.57,26,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
181,3,93,27,15,11.68,5.33,24,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
185,3,94,26,15,11.81,4.62,20,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
185,3,95,25,15,11.68,4.8,20,205,107,52,205.77,16,2,9.33,1,5,2,20,186,5,2
10,0,6,114,1,10.0,0.0,0,0,8,5,160.0,1,0,5.5,3,10,1,20,175,6,5
10,0,7,113,1,8.57,0.0,0,0,8,5,160.0,1,0,5.5,3,10,1,20,175,6,5
11,1,8,112,1,8.25,0.0,0,0,1,1,100.0,0,0,5.5,3,10,1,20,175,6,5
12,2,9,111,1,8.0,0.0,0,0,3,3,100.0,0,0,5.5,3,10,1,20,175,6,5
13,2,10,110,1,7.8,0.0,0,0,63,47,134.04,2,2,5.5,3,10,1,20,175,6,5
13,2,11,109,1,7.09,0.0,0,0,63,47,134.04,2,2,5.5,3,10,1,20,175,6,5
14,2,12,108,2,7.0,0.0,0,0,63,47,134.04,2,2,8.0,1,7,1,20,175,6,5
15,2,13,107,2,6.92,0.0,0,0,3,3,100.0,0,0,8.0,1,7,1,20,175,6,5
15,2,14,106,2,6.43,0.0,0,0,3,3,100.0,0,0,8.0,1,7,1,20,175,6,5
17,3,15,105,2,6.8,0.0,0,0,2,5,40.0,0,0,8.0,1,7,1,20,175,6,5
18,3,16,104,2,6.75,0.0,0,0,63,47,134.04,2,2,8.0,1,7,1,20,175,6,5
18,3,17,103,2,6.35,0.0,0,0,63,47,134.04,2,2,8.0,1,7,1,20,175,6,5
20,3,18,102,3,6.67,0.0,0,0,2,5,40.0,0,0,12.0,0,6,1,20,175,6,5
20,3,19,101,3,6.32,0.0,0,0,2,5,40.0,0,0,12.0,0,6,1,20,175,6,5
21,3,20,100,3,6.3,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
23,3,21,99,3,6.57,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
27,3,22,98,3,7.36,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
29,3,23,97,3,7.57,0.0,0,0,63,47,134.04,2,2,12.0,0,6,1,20,175,6,5
31,3,24,96,4,7.75,0.0,0,0,2,5,40.0,0,0,10.29,2,7,1,20,175,6,5
31,3,25,95,4,7.44,0.0,0,0,2,5,40.0,0,0,10.29,2,7,1,20,175,6,5
31,4,26,94,4,7.15,0.0,0,0,1,2,50.0,0,0,10.29,2,7,1,20,175,6,5
31,4,27,93,4,6.89,0.0,0,0,1,2,50.0,0,0,10.29,2,7,1,20,175,6,5
32,5,28,92,4,6.86,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
33,5,29,91,4,6.83,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
34,5,30,90,5,6.8,0.0,0,0,35,19,184.21,3,2,5.5,3,10,1,20,175,6,5
35,5,31,89,5,6.77,0.0,0,0,63,47,134.04,2,2,5.5,3,10,1,20,175,6,5
36,5,32,88,5,6.75,0.0,0,0,35,19,184.21,3,2,5.5,3,10,1,20,175,6,5
37,5,33,87,5,6.73,0.0,0,0,63,47,134.04,2,2,5.5,3,10,1,20,175,6,5
37,5,34,86,5,6.53,0.0,0,0,63,47,134.04,2,2,5.5,3,10,1,20,175,6,5
39,5,35,85,5,6.69,0.0,0,0,63,47,134.04,2,2,5.5,3,10,1,20,175,6,5
40,5,36,84,6,6.67,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
40,5,37,83,6,6.49,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
46,5,38,82,6,7.26,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
46,5,39,81,6,7.08,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
47,5,40,80,6,7.05,0.0,0,0,35,19,184.21,3,2,12.5,3,8,1,20,175,6,5
48,5,41,79,6,7.02,0.0,0,0,63,47,134.04,2,2,12.5,3,8,1,20,175,6,5
51,5,42,78,7,7.29,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
51,5,43,77,7,7.12,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
57,5,44,76,7,7.77,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
58,5,45,75,7,7.73,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
59,5,46,74,7,7.7,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
60,5,47,73,7,7.66,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
61,5,48,72,8,7.62,0.0,0,0,35,19,184.21,3,2,8.0,1,7,1,20,175,6,5
61,5,49,71,8,7.47,0.0,0,0,35,19,184.21,3,2,8.0,1,7,1,20,175,6,5
65,5,50,70,8,7.8,0.0,0,0,35,19,184.21,3,2,8.0,1,7,1,20,175,6,5
66,5,51,69,8,7.76,0.0,0,0,63,47,134.04,2,2,8.0,1,7,1,20,175,6,5
67,5,52,68,8,7.73,0.0,0,0,35,19,184.21,3,2,8.0,1,7,1,20,175,6,5
71,5,53,67,8,8.04,0.0,0,0,35,19,184.21,3,2,8.0,1,7,1,20,175,6,5
73,5,54,66,9,8.11,0.0,0,0,63,47,134.04,2,2,4.0,0,7,1,20,175,6,5
73,5,55,65,9,7.96,0.0,0,0,63,47,134.04,2,2,4.0,0,7,1,20,175,6,5
73,5,56,64,9,7.82,0.0,0,0,63,47,134.04,2,2,4.0,0,7,1,20,175,6,5
75,5,57,63,9,7.89,0.0,0,0,63,47,134.04,2,2,4.0,0,7,1,20,175,6,5
75,5,58,62,9,7.76,0.0,0,0,63,47,134.04,2,2,4.0,0,7,1,20,175,6,5
77,5,59,61,9,7.83,0.0,0,0,63,47,134.04,2,2,4.0,0,7,1,20,175,6,5
77,5,60,60,10,7.7,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
78,5,61,59,10,7.67,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
78,5,62,58,10,7.55,0.0,0,0,63,47,134.04,2,2,10.29,2,7,1,20,175,6,5
79,5,63,57,10,7.52,0.0,0,0,35,19,184.21,3,2,10.29,2,7,1,20,175,6,5
